product_lnr;"subgroup_nr";"subgroup_name"  		
4333;1501;"MELK"			
13581;2801;"ASIATISK"			
651252;0;"USPESIFISERT UNDERGRP."			
22051;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
453266;5901;"FERDIGMAT FRYST	 KJâ•ªTTBASERT"		
2809;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
251714;805;"KAFFE	 INSTANT/PULVER"		
1190;3002;"SAUSER	 Tâ•ªRRE"		
220622;1101;"SJOKOLADEDRIKK	 PULVER"		
352493;4602;"PLASTPOSER-/FOLIE/-FILM"			
162659;111;"SPORT/ENERGIDRIKKER FLYTENDE"			
61507;2201;"MEL OG GRYNVARER"			
220628;4499;"HYGIENEARTIKLER DIV."			
346920;7803;"OST SMELTEOST"			
57383;9308;"TAST - FERSK FRUKT GRâ•ªNT"			
23919;8412;"FRISKE URTER"			
40742;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
404858;2006;"BAKVERK - LANGTIDSH."			
345638;7001;"STORFE FERSK UBEARBEIDET"			
425396;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
29355;0;"USPESIFISERT UNDERGRP."			
359316;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
17254;2006;"BAKVERK - LANGTIDSH."			
559077;102;"BRUS  0.36L-0.5L"			
42456;8309;"MELONER"			
20878;3002;"SAUSER	 Tâ•ªRRE"		
57395;9802;"PANT UTGâ”¼ENDE (SALG EMBALASJE)"			
334049;303;"CIDER KLASSE D (3.75-4.75 VOL ALK)"			
251402;1504;"YOGHURT"			
17775;1602;"KRYDDERSMâ•ªR"			
317582;-9490;"Uspesifisert undergrp."			
315911;101;"BRUS  < 0.36L"			
5695;3202;"EDDIK"			
220626;4411;"BALSAM"			
299516;6002;"FISK DYPFRYST BEARBEIDET/FISKEMAT"			
326871;6902;"KAKER STYKKER"			
98181;6902;"KAKER STYKKER"			
247041;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
29485;0;"USPESIFISERT UNDERGRP."			
21798;3404;"SJOKOLADE	 PLATER"		
120374;7502;"POSTEIER/PATEER"			
265643;8308;"DRUER"			
10121;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
437875;2208;"BAKEMIX"			
31663;8001;"FISK	 BEARBEIDET UEMBALLERT"		
6633;7802;"OST BRUNOST"			
3737;7301;"WIENERPâ•ªLSER"			
273706;8108;"SILD EMBALLERT"			
334374;4407;"HUD OG NEGLPLEIE"			
180818;4403;"TANNPLEIE"			
21374;5504;"FILMER"			
12404;4903;"STRâ•ªMPEBUKSER DAME"			
1685;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
300346;5913;"FERDIGMAT FRYST	 PIZZA"		
259595;4610;"STâ•ªVSUGERPOSER"			
549926;0;"USPESIFISERT UNDERGRP."			
6086;2611;"OLIVEN"			
12225;2901;"SUPPER"			
409446;1302;"JUICE KJâ•ªLT"			
252136;4002;"BARNEMAT	 MIDDAG"		
325543;2401;"MAKARONI"			
300297;4407;"HUD OG NEGLPLEIE"			
187809;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
3721;2801;"ASIATISK"			
188442;6801;"HVETEBAKST	 INDUSTRIBAKT"		
366188;8311;"Tâ•ªRKET	 FRUKT OG Bâ•žR	 SALATTILBEHâ•ªR"	
6805;4204;"VASKEREDSKAPER"			
164471;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
314988;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
15843;3101;"KRYDDERIER	 Tâ•ªRREDE"		
16891;4410;"KOSMETIKK DEKORATIV"			
398104;4901;"UNDERTâ•ªY DAME"			
342906;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
14150;2210;"Tâ•ªRKET FRUKT"			
26515;8409;"GULRâ•ªTTER"			
4795;2501;"MIDDAGSHERMETIKK	 KJâ•ªTT"		
364334;0;"USPESIFISERT UNDERGRP."			
47880;-1000;"Uspesifisert undergrp."			
451538;0;"USPESIFISERT UNDERGRP."			
620432;0;"USPESIFISERT UNDERGRP."			
23149;8203;"SKALLDYR/SKJELL FERSKE	 KONSERVERT I LAKE"		
223275;7801;"OST HVITOST"			
302604;3402;"SJOKOLADE	 BARS"		
279520;6301;"ISKREM OG TILBEHâ•ªR"			
228083;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
569129;0;"USPESIFISERT UNDERGRP."			
312636;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
261306;7806;"OST MUGGOST"			
328344;4903;"STRâ•ªMPEBUKSER DAME"			
225074;8306;"â•ªVRIG FRUKT"			
26867;0;"USPESIFISERT UNDERGRP."			
344727;1804;"FROKOSTGRâ•ªTER/MIX"			
471917;0;"USPESIFISERT UNDERGRP."			
311427;3901;"VITAMINER OG MINERALER"			
176745;9902;"LEKER"			
213546;9201;"SERVICETJENESTER"			
32639;8406;"Kâ”¼LVEKSTER"			
241753;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
276880;2101;"Sâ•ªTE KJEKS"			
19521;4703;"BESTIKK"			
457911;6201;"GRâ•ªNNSAKER - DYPFRYST"			
4724;2604;"Bâ•ªNNER	 HERMETISK"		
89275;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
178957;7401;"SPEKEPâ•ªLSER"			
483367;0;"USPESIFISERT UNDERGRP."			
47173;6902;"KAKER STYKKER"			
292205;4002;"BARNEMAT	 MIDDAG"		
235232;3101;"KRYDDERIER	 Tâ•ªRREDE"		
53782;6501;"BRâ•ªD	 INDUSTRIBAKT"		
365388;0;"USPESIFISERT UNDERGRP."			
564191;0;"USPESIFISERT UNDERGRP."			
378211;7801;"OST HVITOST"			
22473;3001;"SAUSER	 Vâ”¼TE"		
322500;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
297581;4408;"SOLPLEIE"			
551304;4807;"DYREMAT - KATT"			
51813;1701;"EGG HVITE PAKKET"			
382054;0;"USPESIFISERT UNDERGRP."			
352497;9923;"INTERIâ•ªR"			
405898;5102;"KJâ•ªKKENUTSTYR - PLAST"			
271443;9904;"SPORT"			
619574;7001;"STORFE FERSK UBEARBEIDET"			
64203;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
544463;1804;"FROKOSTGRâ•ªTER/MIX"			
72289;3402;"SJOKOLADE	 BARS"		
266378;0;"USPESIFISERT UNDERGRP."			
343516;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
56358;8414;"AGURKER"			
353317;6503;"BRâ•ªD	 LETTSTEKT"		
42342;8302;"â•ªVRIG SITRUS"			
94866;7902;"FISK FERSK	 EMBALLERT"		
210813;6201;"GRâ•ªNNSAKER - DYPFRYST"			
22398;2615;"SURKâ”¼L	 HERMETISK"		
366120;7501;"KJâ•ªTT Pâ”¼LEGG"			
317358;3403;"SJOKOLADE	 KONFEKT"		
482852;0;"USPESIFISERT UNDERGRP."			
310716;5301;"BATTERIER"			
29170;0;"USPESIFISERT UNDERGRP."			
83265;0;"USPESIFISERT UNDERGRP."			
59525;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
47577;7102;"KYLLING FERSK	 BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MAR"		
259370;3501;"SUKKERVARER	 POSER/ESKE"		
373118;6501;"BRâ•ªD	 INDUSTRIBAKT"		
318440;7808;"OST DIVERSE"			
71241;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
174300;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
451542;0;"USPESIFISERT UNDERGRP."			
463846;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
527493;0;"USPESIFISERT UNDERGRP."			
266489;1705;"EGG FRA FRITTGâ”¼ENDE Hâ•ªNER"			
39888;7402;"SPEKESKINKER/SPEKEMAT"			
268208;3201;"OLJE"			
300997;3805;"FAGBâ•ªKER"			
402697;0;"USPESIFISERT UNDERGRP."			
35972;7001;"STORFE FERSK UBEARBEIDET"			
552508;0;"USPESIFISERT UNDERGRP."			
611172;0;"USPESIFISERT UNDERGRP."			
509142;0;"USPESIFISERT UNDERGRP."			
570529;0;"USPESIFISERT UNDERGRP."			
311584;3703;"SKRâ”¼/SNUS"			
204636;7005;"SAU/LAM FERSK UBEARBEIDET"			
568250;0;"USPESIFISERT UNDERGRP."			
45756;8501;"POTETER"			
172662;4203;"OPPVASK"			
550534;0;"USPESIFISERT UNDERGRP."			
324646;3603;"POTETSNACKS"			
205057;8002;"FISK	 BEARBEIDET EMBALLERT"		
22738;6502;"BRâ•ªD	 BUTIKKSTEKT"		
321437;4202;"RENGJâ•ªRINGSMIDLER"			
16102;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
28283;8110;"FISKEMAT/DELIKATESSER UEMBALLERT	 â•ªVRIG"		
410359;4702;"SERVIETTER OG DUKER ENGANGS"			
605277;0;"USPESIFISERT UNDERGRP."			
369171;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
177608;7401;"SPEKEPâ•ªLSER"			
299705;2611;"OLIVEN"			
50910;2211;"Nâ•ªTTER	 MANDLER"		
424759;7808;"OST DIVERSE"			
316634;803;"KAFFE	 FINMALT/FILTERMALT"		
576306;303;"CIDER KLASSE D (3.75-4.75 VOL ALK)"			
88632;0;"USPESIFISERT UNDERGRP."			
619533;3805;"FAGBâ•ªKER"			
292946;5401;"KONTORREKVISITA"			
27043;9102;"KAFâ•”VARER - DRIKKE"			
292049;5203;"GARN"			
324566;5203;"GARN"			
233428;4403;"TANNPLEIE"			
163035;7002;"STORFE FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARIN"			
529559;0;"USPESIFISERT UNDERGRP."			
93336;6101;"SKALLDYR FROSNE"			
614924;0;"USPESIFISERT UNDERGRP."			
550851;0;"USPESIFISERT UNDERGRP."			
267171;0;"USPESIFISERT UNDERGRP."			
32633;8411;"SOPP"			
579765;0;"USPESIFISERT UNDERGRP."			
346676;7501;"KJâ•ªTT Pâ”¼LEGG"			
598526;0;"USPESIFISERT UNDERGRP."			
331546;5504;"FILMER"			
24263;8409;"GULRâ•ªTTER"			
322360;5502;"TELEFONI"			
220648;8109;"SUSHI"			
381389;0;"USPESIFISERT UNDERGRP."			
418258;0;"USPESIFISERT UNDERGRP."			
25026;5401;"KONTORREKVISITA"			
311174;4703;"BESTIKK"			
45284;104;"BRUS  1.01L-1.50L"			
33501;7501;"KJâ•ªTT Pâ”¼LEGG"			
42848;8407;"ROTGRâ•ªNNSAKER"			
448701;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
146933;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
87680;-9490;"Uspesifisert undergrp."			
118173;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
418571;0;"USPESIFISERT UNDERGRP."			
409460;2101;"Sâ•ªTE KJEKS"			
30089;7801;"OST HVITOST"			
69846;8407;"ROTGRâ•ªNNSAKER"			
35057;7002;"STORFE FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARIN"			
218341;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
22300;3202;"EDDIK"			
524182;0;"USPESIFISERT UNDERGRP."			
139764;2205;"KAKEFYLL/DEIG/PYNT"			
347331;0;"USPESIFISERT UNDERGRP."			
63039;3503;"KJâ•žRLIGHET Pâ”¼ PINNE"			
307735;4410;"KOSMETIKK DEKORATIV"			
479021;0;"USPESIFISERT UNDERGRP."			
651173;9909;"CATERING"			
61246;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
131140;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
612048;0;"USPESIFISERT UNDERGRP."			
646537;0;"USPESIFISERT UNDERGRP."			
285683;5303;"ELEKTRISK MATERIELL"			
315841;6801;"HVETEBAKST	 INDUSTRIBAKT"		
528986;4401;"Sâ”¼PE	 BADEPRODUKTER"		
161298;5105;"HAGEMâ•ªBLER OG HAGEUTSTYR"			
337608;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
298653;0;"USPESIFISERT UNDERGRP."			
253158;8412;"FRISKE URTER"			
5566;4403;"TANNPLEIE"			
66532;7901;"FISK FERSK	 UEMBALLERT"		
260950;102;"BRUS  0.36L-0.5L"			
365727;0;"USPESIFISERT UNDERGRP."			
427312;0;"USPESIFISERT UNDERGRP."			
485876;0;"USPESIFISERT UNDERGRP."			
399865;0;"USPESIFISERT UNDERGRP."			
417811;7801;"OST HVITOST"			
352569;0;"USPESIFISERT UNDERGRP."			
64668;3101;"KRYDDERIER	 Tâ•ªRREDE"		
401027;0;"USPESIFISERT UNDERGRP."			
43379;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
300284;1901;"SYLTETâ•ªY"			
565017;4999;"BEKLEDNING DIVERSE"			
592821;0;"USPESIFISERT UNDERGRP."			
520408;0;"USPESIFISERT UNDERGRP."			
607183;5504;"FILMER"			
305316;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
56279;0;"USPESIFISERT UNDERGRP."			
294030;6901;"KAKER HELE	"
618980;7501;KJâ•ªTT Pâ”¼LEGG"""		
245522;6902;"KAKER STYKKER"			
84033;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
281206;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
451270;0;"USPESIFISERT UNDERGRP."			
75847;6900;"Uspesifisert undergrp."			
321302;2499;"ANDRE PASTAPRODUKTER"			
352141;0;"USPESIFISERT UNDERGRP."			
230262;5105;"HAGEMâ•ªBLER OG HAGEUTSTYR"			
54246;8901;"BENSIN"			
319082;0;"USPESIFISERT UNDERGRP."			
144923;4204;"VASKEREDSKAPER"			
319862;5702;"BILPLEIE/UTSTYR"			
233929;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
161393;4410;"KOSMETIKK DEKORATIV"			
302202;0;"USPESIFISERT UNDERGRP."			
67624;7007;"VILT KJâ•ªTT FERSK UBEARBEIDET"			
235225;4705;"STEARINLYS"			
265662;9901;"GLASS/STENTâ•ªY"			
188625;6501;"BRâ•ªD	 INDUSTRIBAKT"		
10297;2209;"BAKEKOMPONENTER	 â•ªVRIGE"		
262022;4411;"BALSAM"			
220646;4001;"BARNEMAT	 Tâ•ªRR"		
278335;6501;"BRâ•ªD	 INDUSTRIBAKT"		
344730;3602;"MAISSNACKS"			
549602;7501;"KJâ•ªTT Pâ”¼LEGG"			
310396;3606;"Nâ•ªTTER"			
412538;303;"CIDER KLASSE D (3.75-4.75 VOL ALK)"			
648583;2005;"SKJELL"			
323550;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
184714;4904;"SOKKER/STRâ•ªMPER DAME"			
34068;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
534468;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
332418;7401;"SPEKEPâ•ªLSER"			
43789;8415;"PAPRIKA"			
30370;7806;"OST MUGGOST"			
368806;8804;"GAVEKORT"			
363421;5106;"HUSHOLDNINGSUTSTYR	 DIVERSE"		
7703;2626;"AGURKMIX	 HERMETISK"		
51798;1701;"EGG HVITE PAKKET"			
26786;0;"USPESIFISERT UNDERGRP."			
4346;6301;"ISKREM OG TILBEHâ•ªR"			
273109;3406;"SJOKOLADE	 RULLER"		
613160;0;"USPESIFISERT UNDERGRP."			
474553;0;"USPESIFISERT UNDERGRP."			
328034;4901;"UNDERTâ•ªY DAME"			
338702;8315;"STEINFRUKTER"			
607014;0;"USPESIFISERT UNDERGRP."			
334358;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
649373;6501;"BRâ•ªD	 INDUSTRIBAKT"		
37335;6902;"KAKER STYKKER"			
325783;4508;"LUFTFRISKERE"			
324899;3203;"DRESSING"			
647730;4410;"KOSMETIKK DEKORATIV"			
215191;6801;"HVETEBAKST	 INDUSTRIBAKT"		
22171;2004;"Tâ•ªRT BRâ•ªD"			
10947;2301;"LANGKORNET RIS/MIDDAGSRIS"			
407128;7302;"GRILL/SPESIALPâ•ªLSER"			
555246;0;"USPESIFISERT UNDERGRP."			
454982;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
642933;3803;"Bâ•ªKER	 BARN/UNGDOM"		
456646;2201;"MEL OG GRYNVARER"			
28118;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
32218;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
18634;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
10336;2004;"Tâ•ªRT BRâ•ªD"			
13407;4499;"HYGIENEARTIKLER DIV."			
33276;7501;"KJâ•ªTT Pâ”¼LEGG"			
180584;2601;"AGURKER	 HERMETISK"		
250143;3501;"SUKKERVARER	 POSER/ESKE"		
518076;0;"USPESIFISERT UNDERGRP."			
472077;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
293986;0;"USPESIFISERT UNDERGRP."			
23321;8407;"ROTGRâ•ªNNSAKER"			
220555;4001;"BARNEMAT	 Tâ•ªRR"		
24154;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
52442;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
46444;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
550530;3201;"OLJE"			
120197;7302;"GRILL/SPESIALPâ•ªLSER"			
205233;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
255003;2006;"BAKVERK - LANGTIDSH."			
568486;0;"USPESIFISERT UNDERGRP."			
42844;8407;"ROTGRâ•ªNNSAKER"			
609930;0;"USPESIFISERT UNDERGRP."			
606403;0;"USPESIFISERT UNDERGRP."			
305108;0;"USPESIFISERT UNDERGRP."			
29861;7806;"OST MUGGOST"			
48714;6801;"HVETEBAKST	 INDUSTRIBAKT"		
98553;7217;"DEIGER FERSKE"			
114992;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
644190;6402;"SMâ”¼VARER	 LETTSTEKT - DYPFRYST"		
161477;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
71333;8313;"Bâ•žR"			
194421;7003;"SVIN FERSK UBEARBEIDET"			
102041;0;"USPESIFISERT UNDERGRP."			
29828;7805;"OST KREMOST"			
591465;0;"USPESIFISERT UNDERGRP."			
29119;0;"USPESIFISERT UNDERGRP."			
9179;6101;"SKALLDYR FROSNE"			
532673;0;"USPESIFISERT UNDERGRP."			
414219;814;"KAFFE	 KAPSEL/PORSJONSPAKKET"		
32528;8409;"GULRâ•ªTTER"			
446762;0;"USPESIFISERT UNDERGRP."			
210819;4204;"VASKEREDSKAPER"			
171586;436;"VIN	 ALKOHOLFRI"		
315461;9900;"Uspesifisert undergrp."			
300049;4403;"TANNPLEIE"			
641104;0;"USPESIFISERT UNDERGRP."			
66347;6801;"HVETEBAKST	 INDUSTRIBAKT"		
248558;4903;"STRâ•ªMPEBUKSER DAME"			
187999;6501;"BRâ•ªD	 INDUSTRIBAKT"		
355338;0;"USPESIFISERT UNDERGRP."			
790;1901;"SYLTETâ•ªY"			
310538;5402;"KORT (POST	 GRATULASJON M.M)"		
563579;0;"USPESIFISERT UNDERGRP."			
275056;5302;"LYSPâ•žRER/LYSKILDER"			
169680;3801;"AVISER"			
310553;0;"USPESIFISERT UNDERGRP."			
273388;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
644520;0;"USPESIFISERT UNDERGRP."			
416055;4803;"DYREARTIKLER - FUGL"			
20722;4506;"INSEKTSMIDLER"			
290608;0;"USPESIFISERT UNDERGRP."			
530118;0;"USPESIFISERT UNDERGRP."			
273533;5302;"LYSPâ•žRER/LYSKILDER"			
340474;0;"USPESIFISERT UNDERGRP."			
42769;8501;"POTETER"			
188518;6501;"BRâ•ªD	 INDUSTRIBAKT"		
312196;3501;"SUKKERVARER	 POSER/ESKE"		
208155;7501;"KJâ•ªTT Pâ”¼LEGG"			
65017;5102;"KJâ•ªKKENUTSTYR - PLAST"			
47116;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
17684;4801;"DYREARTIKLER - HUND"			
34143;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
468547;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
312677;6501;"BRâ•ªD	 INDUSTRIBAKT"		
46197;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
19263;2404;"TAGLIATELLE"			
374653;3801;"AVISER"			
41869;0;"USPESIFISERT UNDERGRP."			
266145;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
144898;4103;"BABY ARTIKLER"			
411234;6406;"BAKVERK	 STEKT - DYPFRYST"		
13226;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
323093;5203;"GARN"			
38127;7003;"SVIN FERSK UBEARBEIDET"			
42807;8410;"SALAT"			
30247;7801;"OST HVITOST"			
70978;8404;"Lâ•ªK"			
648917;3901;"VITAMINER OG MINERALER"			
296821;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
610506;3508;"PASTILLER OG DROPS"			
570014;0;"USPESIFISERT UNDERGRP."			
296239;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
66969;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
313054;0;"USPESIFISERT UNDERGRP."			
303442;2006;"BAKVERK - LANGTIDSH."			
524167;0;"USPESIFISERT UNDERGRP."			
170518;7402;"SPEKESKINKER/SPEKEMAT"			
42235;8306;"â•ªVRIG FRUKT"			
55179;3705;"TOBAKK TILBEHâ•ªR"			
228021;7302;"GRILL/SPESIALPâ•ªLSER"			
312468;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
40615;9001;"PENGESPILL"			
539457;0;"USPESIFISERT UNDERGRP."			
42674;8406;"Kâ”¼LVEKSTER"			
54625;8904;"SMâ•ªREMIDLER"			
44176;5301;"BATTERIER"			
388053;0;"USPESIFISERT UNDERGRP."			
401329;0;"USPESIFISERT UNDERGRP."			
297356;5203;"GARN"			
245377;4705;"STEARINLYS"			
405372;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
76791;8002;"FISK	 BEARBEIDET EMBALLERT"		
269949;0;"USPESIFISERT UNDERGRP."			
312132;0;"USPESIFISERT UNDERGRP."			
62778;5202;"TEPPER	 MATTER OG RYER"		
274937;4907;"INNERTâ•ªY BARN/BABY"			
388036;7218;"FARSER FERSKE"			
277894;3603;"POTETSNACKS"			
4078;8801;"POSTPRODUKTER"			
363157;7806;"OST MUGGOST"			
434139;0;"USPESIFISERT UNDERGRP."			
136600;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
464299;2205;"KAKEFYLL/DEIG/PYNT"			
19579;3502;"KARAMELLER"			
494945;0;"USPESIFISERT UNDERGRP."			
79214;5204;"GARDINER TILBEHâ•ªR"			
441278;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
151062;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
7295;905;"ISTE"			
344678;3606;"Nâ•ªTTER"			
611514;0;"USPESIFISERT UNDERGRP."			
462641;0;"USPESIFISERT UNDERGRP."			
32770;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
176142;3801;"AVISER"			
644194;2201;"MEL OG GRYNVARER"			
307212;0;"USPESIFISERT UNDERGRP."			
452732;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
167816;5804;"SVIN FRYST BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
507502;0;"USPESIFISERT UNDERGRP."			
35915;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
342561;5504;"FILMER"			
345053;2301;"LANGKORNET RIS/MIDDAGSRIS"			
623730;0;"USPESIFISERT UNDERGRP."			
50468;6501;"BRâ•ªD	 INDUSTRIBAKT"		
565118;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
645690;0;"USPESIFISERT UNDERGRP."			
222525;0;"USPESIFISERT UNDERGRP."			
211205;4412;"SHAMPO INKL. 2 I 1"			
434729;6101;"SKALLDYR FROSNE"			
408749;0;"USPESIFISERT UNDERGRP."			
332528;0;"USPESIFISERT UNDERGRP."			
103647;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
32336;6502;"BRâ•ªD	 BUTIKKSTEKT"		
42418;8306;"â•ªVRIG FRUKT"			
77170;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
591272;0;"USPESIFISERT UNDERGRP."			
215500;6101;"SKALLDYR FROSNE"			
33561;7401;"SPEKEPâ•ªLSER"			
359361;5502;"TELEFONI"			
30049;7806;"OST MUGGOST"			
321224;2101;"Sâ•ªTE KJEKS"			
326214;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
24588;6702;"Pâ•ªLSEBRâ•ªD"			
473328;0;"USPESIFISERT UNDERGRP."			
120958;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
115533;7005;"SAU/LAM FERSK UBEARBEIDET"			
255743;6902;"KAKER STYKKER"			
294169;7101;"KYLLING FERSK	 UBEARBEIDET"		
603841;7102;"KYLLING FERSK	 BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MAR"		
35977;7001;"STORFE FERSK UBEARBEIDET"			
315016;3501;"SUKKERVARER	 POSER/ESKE"		
5374;2901;"SUPPER"			
254399;8604;"BLOMSTERJORD/TORV/GJâ•ªDSEL/Nâ•žRING"			
46041;7399;"Pâ•ªLSER â•ªVRIG"			
369325;4401;"Sâ”¼PE	 BADEPRODUKTER"		
301668;2101;"Sâ•ªTE KJEKS"			
321255;7704;"FERDIGMAT FERSK	 Mâ”¼LTIDSLâ•ªSNINGER"		
42467;8309;"MELONER"			
351751;0;"USPESIFISERT UNDERGRP."			
102484;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
629974;0;"USPESIFISERT UNDERGRP."			
425720;0;"USPESIFISERT UNDERGRP."			
311550;3302;"DESSERTER	 PUDDINGER"		
646649;0;"USPESIFISERT UNDERGRP."			
456837;0;"USPESIFISERT UNDERGRP."			
414958;7399;"Pâ•ªLSER â•ªVRIG"			
399006;2006;"BAKVERK - LANGTIDSH."			
445780;0;"USPESIFISERT UNDERGRP."			
104342;0;"USPESIFISERT UNDERGRP."			
510142;0;"USPESIFISERT UNDERGRP."			
481956;5504;"FILMER"			
8763;0;"USPESIFISERT UNDERGRP."			
166360;7806;"OST MUGGOST"			
536552;0;"USPESIFISERT UNDERGRP."			
77688;4601;"AVFALLSPOSER/SEKKER"			
83878;7001;"STORFE FERSK UBEARBEIDET"			
494407;0;"USPESIFISERT UNDERGRP."			
513774;0;"USPESIFISERT UNDERGRP."			
326490;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
34266;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
247056;9103;"FASTFOOD"			
381851;0;"USPESIFISERT UNDERGRP."			
55384;0;"USPESIFISERT UNDERGRP."			
329015;5401;"KONTORREKVISITA"			
318614;0;"USPESIFISERT UNDERGRP."			
285818;9910;"GAVEKORT"			
409775;0;"USPESIFISERT UNDERGRP."			
